0,0.1
0.00041689,80.376
0.00083378,103.65
0.0012507,109.0
0.0016676,113.77
0.0020845,118.01
0.0025013,121.81
0.0029182,125.24
0.0033351,128.33
0.003752,131.14
0.0041689,133.72
0.0045858,136.09
0.0050027,138.28
0.0054196,140.32
0.0058365,142.23
0.0062534,144.02
0.0066702,145.72
0.0070871,147.33
0.007504,148.87
0.0079209,150.34
0.0083378,151.75
0.0087547,153.12
0.0091716,154.44
0.0095885,155.72
0.010005,156.96
0.010422,158.17
0.010839,159.36
0.011256,160.51
0.011673,161.64
0.01209,162.75
0.012507,163.84
0.012924,164.91
0.01334,165.97
0.013757,167.0
0.014174,168.03
0.014591,169.03
0.015008,170.03
0.015425,171.01
0.015842,171.97
0.016259,172.93
0.016676,173.88
0.017093,174.81
0.017509,175.74
0.017926,176.65
0.018343,177.56
0.01876,178.45
0.019177,179.34
0.019594,180.22
0.020011,181.09
0.020428,181.96
0.020845,182.81
0.02074,162.66
0.020635,142.51
0.020531,122.36
0.020426,102.21
0.020322,82.057
0.020217,61.906
0.020113,41.755
0.020008,21.605
0.019904,1.4538
0.019799,-18.697
0.019695,-38.848
0.01959,-58.998
0.019486,-73.252
0.019381,-76.236
0.019277,-79.136
0.019172,-81.952
0.019068,-84.688
0.018963,-87.346
0.018859,-89.927
0.018754,-92.434
0.01865,-94.87
0.018545,-97.235
0.018441,-99.532
0.018336,-101.76
0.018232,-103.93
0.018127,-106.04
0.018023,-108.08
0.017918,-110.07
0.017814,-112.0
0.017709,-113.88
0.017605,-115.7
0.0175,-117.47
0.017395,-119.19
0.017291,-120.87
0.017186,-122.5
0.017082,-124.08
0.016977,-125.62
0.016873,-127.12
0.016768,-128.58
0.016664,-130.0
0.016559,-131.38
0.016455,-132.73
0.01635,-134.04
0.016246,-135.31
0.016141,-136.56
0.016037,-137.77
0.015932,-138.95
0.015828,-140.1
0.015723,-141.22
0.015619,-142.32
0.015416,-144.35
0.015213,-146.28
0.015011,-148.13
0.014808,-149.9
0.014605,-151.6
0.014402,-153.23
0.0142,-154.79
0.013997,-156.29
0.013794,-157.73
0.013592,-159.12
0.013389,-160.45
0.013186,-161.74
0.012984,-162.98
0.012781,-164.18
0.012578,-165.34
0.012375,-166.45
0.012173,-167.54
0.01197,-168.59
0.011767,-169.6
0.011565,-170.59
0.011362,-171.54
0.011159,-172.47
0.010957,-173.37
0.010754,-174.25
0.010551,-175.1
0.010348,-175.92
0.010146,-176.73
0.0099431,-177.51
0.0097404,-178.28
0.0095377,-179.02
0.009335,-179.75
0.0091323,-180.46
0.0089296,-181.15
0.0087269,-181.83
0.0085241,-182.48
0.0083214,-183.13
0.0081187,-183.76
0.007916,-184.37
0.0077133,-184.97
0.0075106,-185.56
0.0073079,-186.13
0.0071052,-186.7
0.0069025,-187.25
0.0066998,-187.78
0.0064971,-188.31
0.0062944,-188.83
0.0060917,-189.33
0.005889,-189.83
0.0056863,-190.32
0.0054836,-190.79
0.0045784,-192.75
0.0036732,-194.55
0.002768,-196.22
0.0018628,-197.76
0.00095759,-199.2
