0,0.1
0.00048255,93.036
0.0009651,105.32
0.0014477,111.21
0.0019302,116.36
0.0024128,120.89
0.0028953,124.91
0.0033779,128.48
0.0038604,131.69
0.004343,134.6
0.0048255,137.24
0.0053081,139.67
0.0057906,141.91
0.0062732,144.0
0.0067557,145.96
0.0072383,147.81
0.0077208,149.56
0.0082034,151.23
0.0086859,152.83
0.0091685,154.37
0.009651,155.85
0.010134,157.28
0.010616,158.68
0.011099,160.03
0.011581,161.35
0.012064,162.64
0.012546,163.9
0.013029,165.14
0.013511,166.36
0.013994,167.55
0.014477,168.72
0.014959,169.88
0.015442,171.01
0.015924,172.13
0.016407,173.24
0.016889,174.33
0.017372,175.4
0.017854,176.46
0.018337,177.51
0.018819,178.55
0.019302,179.58
0.019785,180.59
0.020267,181.6
0.02075,182.59
0.021232,183.57
0.021715,184.54
0.022197,185.51
0.02268,186.46
0.023162,187.41
0.023645,188.34
0.024128,189.27
0.023921,149.5
0.023715,109.73
0.023509,69.96
0.023302,30.19
0.023096,-9.5795
0.02289,-49.349
0.022684,-78.714
0.022477,-84.416
0.022271,-89.806
0.022065,-94.901
0.021858,-99.716
0.021652,-104.27
0.021446,-108.57
0.02124,-112.64
0.021033,-116.48
0.020827,-120.12
0.020621,-123.57
0.020415,-126.83
0.020208,-129.92
0.020002,-132.85
0.019796,-135.63
0.019589,-138.27
0.019383,-140.78
0.019177,-143.17
0.018971,-145.44
0.018764,-147.61
0.018558,-149.67
0.018352,-151.64
0.018146,-153.52
0.017939,-155.32
0.017733,-157.05
0.017527,-158.7
0.01732,-160.28
0.017114,-161.8
0.016908,-163.26
0.016702,-164.67
0.016495,-166.02
0.016289,-167.32
0.016083,-168.58
0.015877,-169.79
0.01567,-170.96
0.015464,-172.09
0.015258,-173.19
0.015051,-174.24
0.014845,-175.27
0.014639,-176.27
0.014433,-177.23
0.014226,-178.17
0.01402,-179.07
0.013814,-179.96
0.013487,-181.3
0.01316,-182.58
0.012834,-183.81
0.012507,-184.99
0.01218,-186.13
0.011854,-187.22
0.011527,-188.27
0.0112,-189.28
0.010874,-190.26
0.010547,-191.21
0.01022,-192.12
0.0098937,-193.0
0.009567,-193.85
0.0092403,-194.67
0.0089136,-195.47
0.008587,-196.24
0.0082603,-196.99
0.0079336,-197.72
0.0076069,-198.42
0.0072802,-199.1
0.0069536,-199.76
0.0066269,-200.41
0.0063002,-201.03
0.0059735,-201.64
0.0056468,-202.23
0.0053202,-202.8
0.0049935,-203.36
0.0046668,-203.91
0.0043401,-204.43
0.0040134,-204.95
0.0036868,-205.45
0.0033601,-205.94
0.0030334,-206.42
0.0027067,-206.88
0.0023801,-207.34
0.0020534,-207.78
0.0017267,-208.21
0.0014,-208.63
0.0010733,-209.05
0.00074665,-209.45
0.00041997,-209.84
9.3294e-05,-210.23
-0.00023339,-210.61
-0.00056007,-210.98
-0.00088674,-211.34
-0.0012134,-211.69
-0.0015401,-212.05
-0.0018668,-212.41
-0.0021935,-212.77
-0.0025201,-213.13
-0.0023427,-178.91
-0.0021652,-144.7
-0.0019878,-110.48
-0.0018103,-76.267
-0.0016328,-42.052
-0.0014554,-7.8372
-0.0012779,26.378
-0.0011004,60.593
-0.00092297,94.808
-0.00074551,107.24
-0.00056805,111.95
-0.00039058,116.43
-0.00021312,120.69
-3.5657e-05,124.74
0.00014181,128.59
0.00031927,132.25
0.00049673,135.73
0.0006742,139.04
0.00085166,142.18
0.0010291,145.17
0.0012066,148.02
0.001384,150.72
0.0015615,153.3
0.001739,155.76
0.0019164,158.1
0.0020939,160.33
0.0022714,162.45
0.0024488,164.48
0.0026263,166.42
0.0028038,168.27
0.0029812,170.04
0.0031587,171.74
0.0033361,173.36
0.0035136,174.92
0.0036911,176.41
0.0038685,177.84
0.004046,179.21
0.0042235,180.53
0.0044009,181.8
0.0045784,183.02
0.0047559,184.2
0.0049333,185.33
0.0051108,186.42
0.0052882,187.47
0.0054657,188.49
0.0056432,189.48
0.0058206,190.43
0.0059981,191.35
0.0061756,192.24
0.006353,193.1
0.0058184,90.025
0.0052838,-13.05
0.0047492,-116.12
0.0042145,-142.86
0.0036799,-153.21
0.0031453,-162.03
0.0026107,-169.55
0.0020761,-175.98
0.0015414,-181.48
0.0010068,-186.22
0.00047219,-190.32
-6.2428e-05,-193.88
-0.00059705,-196.99
-0.0011317,-199.74
-0.0016663,-202.17
-0.0022009,-204.34
-0.0027355,-206.29
-0.0032702,-208.08
-0.0038048,-209.72
-0.0043394,-211.25
-0.004874,-212.67
-0.0054086,-214.01
-0.0059433,-215.27
-0.0064779,-216.46
-0.0070125,-217.59
-0.0075471,-218.68
-0.0080817,-219.72
-0.0086164,-220.72
-0.009151,-221.68
-0.0096856,-222.62
-0.01022,-223.52
-0.010755,-224.39
-0.011289,-225.25
-0.011824,-226.08
-0.012359,-226.88
-0.012893,-227.67
-0.013428,-228.45
-0.013963,-229.2
-0.014497,-229.94
-0.015032,-230.67
-0.015566,-231.38
-0.016101,-232.08
-0.016636,-232.76
-0.01717,-233.44
-0.017705,-234.1
-0.01824,-234.76
-0.018774,-235.4
-0.019309,-236.04
-0.019843,-236.66
-0.020378,-237.28
-0.020071,-178.0
-0.019763,-118.72
-0.019456,-59.436
-0.019148,-0.15364
-0.018841,59.128
-0.018533,118.41
-0.018226,132.27
-0.017918,139.93
-0.017611,146.96
-0.017303,153.42
-0.016996,159.35
-0.016688,164.8
-0.016381,169.81
-0.016073,174.42
-0.015766,178.68
-0.015458,182.6
-0.015151,186.22
-0.014843,189.58
-0.014536,192.69
-0.014228,195.59
-0.013921,198.28
-0.013613,200.79
-0.013306,203.14
-0.012999,205.33
-0.012691,207.4
-0.012384,209.34
-0.012076,211.16
-0.011769,212.89
-0.011461,214.52
-0.011154,216.06
-0.010846,217.53
-0.010539,218.92
-0.010231,220.25
-0.0099237,221.51
-0.0096162,222.72
-0.0093088,223.87
-0.0090013,224.97
-0.0086938,226.03
-0.0083863,227.04
-0.0080788,228.01
-0.0077714,228.95
-0.0074639,229.85
-0.0071564,230.71
-0.0068489,231.54
-0.0065414,232.35
-0.006234,233.12
-0.0059265,233.87
-0.005619,234.59
-0.0053115,235.29
-0.005004,235.96
-0.0045228,236.97
-0.0040416,237.92
-0.0035604,238.83
-0.0030792,239.7
-0.002598,240.52
-0.0021168,241.31
-0.0016356,242.07
-0.0011544,242.79
-0.00067324,243.48
-0.00019205,244.15
0.00028915,244.78
0.00077035,245.39
0.0012516,245.98
0.0017328,246.54
0.002214,247.09
0.0026952,247.61
0.0031764,248.11
0.0036576,248.6
0.0041388,249.07
0.00462,249.52
0.0051012,249.96
0.0055824,250.38
0.0060636,250.79
0.0065448,251.19
0.007026,251.58
0.0075072,251.95
0.0079884,252.31
0.0084696,252.67
0.0089508,253.01
0.009432,253.35
0.0099132,253.67
0.010394,253.99
0.010876,254.3
0.011357,254.6
0.011838,254.9
0.012319,255.19
0.0128,255.47
0.013282,255.74
0.013763,256.01
0.014244,256.28
0.014725,256.54
0.015206,256.79
0.015688,257.04
0.016169,257.29
0.01665,257.53
0.017131,257.77
0.017612,258.0
0.018094,258.23
0.018575,258.46
0.019056,258.68
0.01862,174.61
0.018184,90.535
0.017748,6.4642
0.017312,-77.607
0.016876,-146.62
0.01644,-157.55
0.016004,-167.25
0.015568,-175.84
0.015131,-183.46
0.014695,-190.23
0.014259,-196.25
0.013823,-201.61
0.013387,-206.41
0.012951,-210.71
0.012515,-214.58
0.012079,-218.07
0.011643,-221.24
0.011207,-224.11
0.010771,-226.74
0.010335,-229.15
0.0098988,-231.36
0.0094628,-233.4
0.0090267,-235.29
0.0085907,-237.04
0.0081546,-238.67
0.0077185,-240.19
0.0072825,-241.61
0.0068464,-242.95
0.0064104,-244.2
0.0059743,-245.38
0.0055383,-246.49
0.0051022,-247.54
0.0046662,-248.53
0.0042301,-249.47
0.0037941,-250.36
