0,0.1
-0.00033046,-63.713
-0.00066092,-101.25
-0.00099138,-105.82
-0.0013218,-109.96
-0.0016523,-113.74
-0.0019828,-117.17
-0.0023132,-120.32
-0.0026437,-123.2
-0.0029742,-125.85
-0.0033046,-128.29
-0.0036351,-130.56
-0.0039655,-132.67
-0.004296,-134.63
-0.0046265,-136.47
-0.0049569,-138.2
-0.0052874,-139.84
-0.0056178,-141.38
-0.0059483,-142.85
-0.0062788,-144.26
-0.0066092,-145.6
-0.0069397,-146.88
-0.0072702,-148.12
-0.0076006,-149.32
-0.0079311,-150.47
-0.0082615,-151.59
-0.008592,-152.68
-0.0089225,-153.74
-0.0092529,-154.77
-0.0095834,-155.78
-0.0099138,-156.76
-0.010244,-157.73
-0.010575,-158.67
-0.010905,-159.6
-0.011236,-160.52
-0.011566,-161.41
-0.011897,-162.3
-0.012227,-163.17
-0.012558,-164.03
-0.012888,-164.87
-0.013218,-165.71
-0.013549,-166.54
-0.013879,-167.35
-0.01421,-168.16
-0.01454,-168.96
-0.014871,-169.74
-0.015201,-170.53
-0.015532,-171.3
-0.015862,-172.06
-0.016193,-172.82
-0.016523,-173.57
-0.016023,-77.178
-0.015523,19.217
-0.015023,73.677
-0.014523,85.751
-0.014023,96.335
-0.013523,105.62
-0.013023,113.78
-0.012523,120.97
-0.012023,127.33
-0.011523,132.97
-0.011023,138.0
-0.010523,142.5
-0.010023,146.56
-0.0095234,150.23
-0.0090235,153.56
-0.0085235,156.6
-0.0080235,159.4
-0.0075235,161.97
-0.0070236,164.35
-0.0065236,166.56
-0.0060236,168.61
-0.0055236,170.53
-0.0050237,172.33
-0.0045237,174.02
-0.0040237,175.61
-0.0035238,177.11
-0.0030238,178.53
-0.0025238,179.87
-0.0020238,181.14
-0.0015239,182.35
-0.0010239,183.5
-0.00052391,184.59
-2.3934e-05,185.63
0.00047604,186.62
0.00097601,187.57
0.001476,188.5
0.001976,189.41
0.0024759,190.32
0.0029759,191.2
0.0034759,192.08
0.0039759,192.95
0.0044758,193.8
0.0049758,194.65
0.0054758,195.48
0.0059758,196.31
0.0064757,197.13
0.0069757,197.94
0.0074757,198.75
0.0079756,199.54
0.0084756,200.34
0.0077806,66.326
0.0070855,-67.684
