0,0.1
-0.00037018,-71.371
-0.00074037,-102.38
-0.0011106,-107.33
-0.0014807,-111.77
-0.0018509,-115.78
-0.0022211,-119.4
-0.0025913,-122.68
-0.0029615,-125.67
-0.0033317,-128.41
-0.0037018,-130.92
-0.004072,-133.24
-0.0044422,-135.38
-0.0048124,-137.39
-0.0051826,-139.26
-0.0055528,-141.02
-0.0059229,-142.68
-0.0062931,-144.26
-0.0066633,-145.76
-0.0070335,-147.19
-0.0074037,-148.56
-0.0077739,-149.88
-0.008144,-151.15
-0.0085142,-152.39
-0.0088844,-153.58
-0.0092546,-154.74
-0.0096248,-155.87
-0.009995,-156.97
-0.010365,-158.05
-0.010735,-159.1
-0.011106,-160.13
-0.011476,-161.14
-0.011846,-162.14
-0.012216,-163.12
-0.012586,-164.08
-0.012956,-165.03
-0.013327,-165.96
-0.013697,-166.88
-0.014067,-167.79
-0.014437,-168.69
-0.014807,-169.57
-0.015178,-170.45
-0.015548,-171.32
-0.015918,-172.17
-0.016288,-173.02
-0.016658,-173.86
-0.017028,-174.69
-0.017399,-175.51
-0.017769,-176.33
-0.018139,-177.14
-0.018509,-177.94
-0.017943,-68.746
-0.017376,40.445
-0.01681,80.167
-0.016244,93.132
-0.015677,104.33
-0.015111,114.01
-0.014545,122.41
-0.013978,129.73
-0.013412,136.13
-0.012846,141.77
-0.012279,146.76
-0.011713,151.21
-0.011147,155.19
-0.01058,158.78
-0.010014,162.04
-0.0094477,165.0
-0.0088814,167.72
-0.008315,170.22
-0.0077487,172.53
-0.0071823,174.67
-0.006616,176.67
-0.0060496,178.53
-0.0054833,180.27
-0.004917,181.9
-0.0043506,183.44
-0.0037843,184.88
-0.0032179,186.25
-0.0026516,187.54
-0.0020853,188.76
-0.0015189,189.92
-0.00095257,191.01
-0.00038623,192.06
0.00018011,193.05
0.00074645,193.99
0.0013128,194.91
0.0018791,195.82
0.0024455,196.71
0.0030118,197.6
0.0035782,198.47
0.0041445,199.34
0.0047108,200.2
0.0052772,201.05
0.0058435,201.9
0.0064099,202.74
0.0069762,203.57
0.0075426,204.4
0.0081089,205.22
0.0086752,206.03
0.0092416,206.84
0.0098079,207.65
0.0092879,107.39
0.0087679,7.125
0.0082478,-93.136
0.0077278,-109.69
0.0072078,-121.31
0.0066878,-131.44
0.0061677,-140.27
0.0056477,-147.99
0.0051277,-154.75
0.0046076,-160.71
0.0040876,-165.98
0.0035676,-170.66
0.0030476,-174.84
0.0025275,-178.59
0.0020075,-181.98
0.0014875,-185.05
0.00096745,-187.86
0.00044743,-190.42
-7.2601e-05,-192.78
-0.00059263,-194.96
-0.0011127,-196.98
-0.0016327,-198.86
-0.0021527,-200.61
-0.0026727,-202.25
-0.0031928,-203.79
-0.0037128,-205.24
-0.0042328,-206.6
-0.0047528,-207.88
-0.0052729,-209.09
-0.0057929,-210.24
-0.0063129,-211.33
